UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
245652,20,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29
245652,30,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
245838, 0,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
245838,50,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
245847, 0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
245847,50,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
245865, 0,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
245865,50,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
245883, 0,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
245883,50,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
245892, 0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
245892,50,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
245953, 0,"R",33,"R",8,"R",12,"R",11,"R",2,"R",0,"R",0
245953,10,"R",33,"R",8,"R",12,"R",11,"R",2,"R",0,"R",0
245953,40,"R",33,"R",8,"R",12,"R",11,"R",2,"R",0,"R",0
245953,42,"R",33,"R",8,"R",12,"R",11,"R",2,"R",0,"R",0
245962, 0,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
245962,10,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
245962,40,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
245962,41,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
245962,45,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
246354, 0,"R",131,"R",26,"R",15,"R",22,"R",42,"R",0,"R",26
246354,10,"R",105,"R",26,"R",15,"R",22,"R",42,"R",0,"R",0
246354,20,"R",66,"R",26,"R",14,"R",13,"R",13,"R",0,"R",0
246354,30,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
246354,40,"R",38,"R",0,"R",1,"R",9,"R",28,"R",0,"R",0
246354,42,"R",38,"R",0,"R",1,"R",9,"R",28,"R",0,"R",0
246354,50,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
246813, 0,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
246813,10,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
246813,40,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
246813,41,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
246813,45,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
246974, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
246974,10,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
246974,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
246974,41,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
246974,45,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
247065, 0,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
247065,10,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
247065,40,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
247065,41,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
247065,44,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
247603, 0,"R",31,"R",6,"R",7,"R",9,"R",5,"R",0,"R",4
247603,10,"R",27,"R",6,"R",7,"R",9,"R",5,"R",0,"R",0
247603,20,"R",23,"R",6,"R",7,"R",9,"R",1,"R",0,"R",0
247603,30,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
247603,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
247649, 0,"R",69,"R",8,"R",39,"R",22,"R",0,"R",0,"R",0
247649,10,"R",69,"R",8,"R",39,"R",22,"R",0,"R",0,"R",0
247649,40,"R",69,"R",8,"R",39,"R",22,"R",0,"R",0,"R",0
247649,41,"R",69,"R",8,"R",39,"R",22,"R",0,"R",0,"R",0
247649,45,"R",69,"R",8,"R",39,"R",22,"R",0,"R",0,"R",0
247834, 0,"R",438,"R",0,"R",0,"R",0,"R",0,"R",0,"R",438
247834,10,"R",438,"R",0,"R",0,"R",0,"R",0,"R",0,"R",438
247834,40,"R",438,"R",0,"R",0,"R",0,"R",0,"R",0,"R",438
247834,41,"R",325,"R",0,"R",0,"R",0,"R",0,"R",0,"R",325
247834,42,"R",113,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113
247834,44,"R",325,"R",0,"R",0,"R",0,"R",0,"R",0,"R",325
247940, 0,"R",78,"R",28,"R",32,"R",8,"R",10,"R",0,"R",0
247940,10,"R",78,"R",28,"R",32,"R",8,"R",10,"R",0,"R",0
247940,20,"R",26,"R",19,"R",7,"R",0,"R",0,"R",0,"R",0
247940,30,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
247940,40,"R",50,"R",9,"R",24,"R",7,"R",10,"R",0,"R",0
247940,42,"R",8,"R",2,"R",3,"R",1,"R",2,"R",0,"R",0
247940,43,"R",42,"R",7,"R",21,"R",6,"R",8,"R",0,"R",0
248934, 0,"R",439,"R",19,"R",170,"R",0,"R",250,"R",0,"R",0
248934,10,"R",439,"R",19,"R",170,"R",0,"R",250,"R",0,"R",0
248934,40,"R",439,"R",19,"R",170,"R",0,"R",250,"R",0,"R",0
248934,41,"R",439,"R",19,"R",170,"R",0,"R",250,"R",0,"R",0
248934,45,"R",439,"R",19,"R",170,"R",0,"R",250,"R",0,"R",0
250027, 0,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
250027,10,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
250027,40,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
250027,41,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
250027,44,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
250601, 0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0
250601,10,"R",12,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0
250601,40,"R",12,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0
250601,41,"R",12,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0
250601,45,"R",12,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0
251260, 0,"R",94,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94
251260,10,"R",94,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94
251260,20,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74
251260,30,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
251260,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
251260,42,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
251312, 0,"R",26,"R",0,"R",1,"R",20,"R",5,"R",0,"R",0
251312,10,"R",26,"R",0,"R",1,"R",20,"R",5,"R",0,"R",0
251312,40,"R",26,"R",0,"R",1,"R",20,"R",5,"R",0,"R",0
251312,41,"R",26,"R",0,"R",1,"R",20,"R",5,"R",0,"R",0
251312,45,"R",26,"R",0,"R",1,"R",20,"R",5,"R",0,"R",0
260372, 0,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
260372,10,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
260372,40,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
260372,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
260372,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
260372,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
260691, 0,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
260691,10,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
260691,40,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
260691,41,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
260691,45,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
260789, 0,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
260789,10,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
260789,40,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
260789,41,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
260789,45,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
260813, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
260813,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
260813,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
260813,42,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
260992, 0,"R",19,"R",3,"R",7,"R",4,"R",5,"R",0,"R",0
260992,10,"R",19,"R",3,"R",7,"R",4,"R",5,"R",0,"R",0
260992,40,"R",19,"R",3,"R",7,"R",4,"R",5,"R",0,"R",0
260992,41,"R",19,"R",3,"R",7,"R",4,"R",5,"R",0,"R",0
260992,45,"R",19,"R",3,"R",7,"R",4,"R",5,"R",0,"R",0
262031, 0,"R",109,"R",39,"R",24,"R",17,"R",29,"R",0,"R",0
262031,10,"R",109,"R",39,"R",24,"R",17,"R",29,"R",0,"R",0
262031,20,"R",70,"R",39,"R",19,"R",8,"R",4,"R",0,"R",0
262031,30,"R",33,"R",0,"R",5,"R",9,"R",19,"R",0,"R",0
262031,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
262031,42,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
262086, 0,"R",88,"R",17,"R",24,"R",47,"R",0,"R",0,"R",0
262086,10,"R",88,"R",17,"R",24,"R",47,"R",0,"R",0,"R",0
262086,40,"R",88,"R",17,"R",24,"R",47,"R",0,"R",0,"R",0
262086,41,"R",39,"R",14,"R",17,"R",8,"R",0,"R",0,"R",0
262086,42,"R",49,"R",3,"R",7,"R",39,"R",0,"R",0,"R",0
262086,44,"R",39,"R",14,"R",17,"R",8,"R",0,"R",0,"R",0
262129, 0,"R",93,"R",30,"R",21,"R",38,"R",2,"R",0,"R",2
262129,10,"R",93,"R",30,"R",21,"R",38,"R",2,"R",0,"R",2
262129,20,"R",50,"R",29,"R",21,"R",0,"R",0,"R",0,"R",0
262129,30,"R",34,"R",1,"R",0,"R",33,"R",0,"R",0,"R",0
262129,40,"R",9,"R",0,"R",0,"R",5,"R",2,"R",0,"R",2
262129,42,"R",9,"R",0,"R",0,"R",5,"R",2,"R",0,"R",2
363439, 0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
363439,10,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
363439,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
363439,41,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
363439,45,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
363633, 0,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
363633,10,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
363633,40,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
363633,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
363633,43,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
363721, 0,"R",26,"R",14,"R",4,"R",5,"R",0,"R",0,"R",3
363721,10,"R",23,"R",14,"R",4,"R",5,"R",0,"R",0,"R",0
363721,20,"R",14,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0
363721,30,"R",7,"R",0,"R",4,"R",3,"R",0,"R",0,"R",0
363721,40,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
363721,42,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
363721,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
363907, 0,"R",22,"R",0,"R",0,"R",6,"R",16,"R",0,"R",0
363907,10,"R",22,"R",0,"R",0,"R",6,"R",16,"R",0,"R",0
363907,40,"R",22,"R",0,"R",0,"R",6,"R",16,"R",0,"R",0
363907,42,"R",22,"R",0,"R",0,"R",6,"R",16,"R",0,"R",0
363916, 0,"R",9,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0
363916,10,"R",9,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0
363916,40,"R",9,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0
363916,42,"R",9,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0
363934, 0,"R",30,"R",26,"R",0,"R",0,"R",0,"R",0,"R",4
363934,10,"R",26,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0
363934,40,"R",26,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0
363934,41,"R",26,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0
363934,45,"R",26,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0
363934,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
364016, 0,"R",120,"R",0,"R",0,"R",0,"R",0,"R",0,"R",120
364016,10,"R",120,"R",0,"R",0,"R",0,"R",0,"R",0,"R",120
364016,20,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79
364016,30,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
364016,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
364016,42,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
364016,43,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
364025, 0,"R",143,"R",0,"R",0,"R",0,"R",0,"R",0,"R",143
364025,10,"R",143,"R",0,"R",0,"R",0,"R",0,"R",0,"R",143
364025,20,"R",90,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90
364025,30,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
364025,40,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
364025,42,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
364025,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
365204, 0,"R",115,"R",0,"R",0,"R",0,"R",0,"R",0,"R",115
365204,50,"R",115,"R",0,"R",0,"R",0,"R",0,"R",0,"R",115
366003, 0,"R",13,"R",11,"R",0,"R",0,"R",2,"R",0,"R",0
366003,10,"R",13,"R",11,"R",0,"R",0,"R",2,"R",0,"R",0
366003,40,"R",13,"R",11,"R",0,"R",0,"R",2,"R",0,"R",0
366003,41,"R",12,"R",10,"R",0,"R",0,"R",2,"R",0,"R",0
366003,43,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
366003,45,"R",12,"R",10,"R",0,"R",0,"R",2,"R",0,"R",0
366252, 0,"R",284,"R",10,"R",53,"R",88,"R",118,"R",15,"R",0
366252,10,"R",284,"R",10,"R",53,"R",88,"R",118,"R",15,"R",0
366252,40,"R",284,"R",10,"R",53,"R",88,"R",118,"R",15,"R",0
366252,42,"R",284,"R",10,"R",53,"R",88,"R",118,"R",15,"R",0
366270, 0,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
366270,10,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
366270,40,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
366270,41,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
366270,45,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
366289, 0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
366289,10,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
366289,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
366289,41,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
366289,45,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
366340, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
366340,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
366340,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
366340,42,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
366368, 0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
366368,10,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
366368,40,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
366368,41,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
366368,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
366368,44,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
366395, 0,"R",334,"R",147,"R",99,"R",72,"R",16,"R",0,"R",0
366395,10,"R",334,"R",147,"R",99,"R",72,"R",16,"R",0,"R",0
366395,20,"R",210,"R",141,"R",51,"R",18,"R",0,"R",0,"R",0
366395,30,"R",124,"R",6,"R",48,"R",54,"R",16,"R",0,"R",0
366401, 0,"R",128,"R",0,"R",0,"R",0,"R",128,"R",0,"R",0
366401,10,"R",128,"R",0,"R",0,"R",0,"R",128,"R",0,"R",0
366401,20,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
366401,30,"R",47,"R",0,"R",0,"R",0,"R",47,"R",0,"R",0
366401,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
366401,43,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
366465, 0,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66
366465,50,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66
366535, 0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
366535,50,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
366553, 0,"R",32,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0
366553,10,"R",32,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0
366553,40,"R",32,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0
366553,41,"R",32,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0
366553,45,"R",32,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0
366711, 0,"R",395,"R",105,"R",85,"R",90,"R",0,"R",112,"R",3
366711,10,"R",395,"R",105,"R",85,"R",90,"R",0,"R",112,"R",3
366711,20,"R",191,"R",105,"R",82,"R",1,"R",0,"R",0,"R",3
366711,30,"R",92,"R",0,"R",3,"R",89,"R",0,"R",0,"R",0
366711,40,"R",112,"R",0,"R",0,"R",0,"R",0,"R",112,"R",0
366711,41,"R",77,"R",0,"R",0,"R",0,"R",0,"R",77,"R",0
366711,42,"R",34,"R",0,"R",0,"R",0,"R",0,"R",34,"R",0
366711,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
366711,44,"R",77,"R",0,"R",0,"R",0,"R",0,"R",77,"R",0
367112, 0,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
367112,10,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
367112,40,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
367112,43,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
367459, 0,"R",158,"R",34,"R",11,"R",3,"R",3,"R",0,"R",107
367459,10,"R",158,"R",34,"R",11,"R",3,"R",3,"R",0,"R",107
367459,40,"R",158,"R",34,"R",11,"R",3,"R",3,"R",0,"R",107
367459,42,"R",152,"R",34,"R",11,"R",3,"R",3,"R",0,"R",101
367459,43,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
367884, 0,"R",37,"R",11,"R",9,"R",15,"R",1,"R",0,"R",1
367884,10,"R",36,"R",11,"R",9,"R",15,"R",1,"R",0,"R",0
367884,40,"R",36,"R",11,"R",9,"R",15,"R",1,"R",0,"R",0
367884,41,"R",31,"R",8,"R",9,"R",14,"R",0,"R",0,"R",0
367884,42,"R",5,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0
367884,44,"R",31,"R",8,"R",9,"R",14,"R",0,"R",0,"R",0
367884,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
367954, 0,"R",130,"R",2,"R",13,"R",72,"R",42,"R",1,"R",0
367954,10,"R",130,"R",2,"R",13,"R",72,"R",42,"R",1,"R",0
367954,40,"R",130,"R",2,"R",13,"R",72,"R",42,"R",1,"R",0
367954,41,"R",130,"R",2,"R",13,"R",72,"R",42,"R",1,"R",0
367954,45,"R",130,"R",2,"R",13,"R",72,"R",42,"R",1,"R",0
368443, 0,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
368443,10,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
368443,40,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
368443,41,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
368443,45,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
368452, 0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
368452,10,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
368452,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
368452,43,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
368629, 0,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
368629,10,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
368629,40,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
368629,41,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
368629,45,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
368780, 0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
368780,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
368911, 0,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
368911,10,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
368911,40,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
368911,41,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
368911,45,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
369002, 0,"R",13,"R",6,"R",2,"R",5,"R",0,"R",0,"R",0
369002,10,"R",13,"R",6,"R",2,"R",5,"R",0,"R",0,"R",0
369002,20,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
369002,30,"R",7,"R",0,"R",2,"R",5,"R",0,"R",0,"R",0
369516, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
369516,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
369516,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
369516,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
369516,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
369659, 0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
369659,10,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
369659,40,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
369659,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
369668, 0,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
369668,10,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
369668,40,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
369668,41,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
369668,44,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
369905, 0,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
369905,10,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
369905,40,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
369905,41,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
369905,45,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
371964, 0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
371964,10,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
371964,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
371964,41,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
371964,45,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
372073, 0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
372073,10,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
372073,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
372073,41,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
372073,45,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
372329, 0,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
372329,10,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
372329,40,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
372329,41,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
372329,44,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
372921, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
372921,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
372921,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
372921,41,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
372921,44,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
372958, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
372958,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
374024, 0,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
374024,10,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
374024,40,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
374024,41,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
374024,45,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
374972, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
374972,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
374972,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
374972,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
374972,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
375416, 0,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
375416,50,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
376224, 0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
376224,10,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
376224,20,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
376321, 0,"R",41,"R",30,"R",0,"R",0,"R",0,"R",0,"R",11
376321,10,"R",30,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0
376321,40,"R",30,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0
